,code,type,name,group,market
19966,073544,上市認購(售)權證,A50反1中信07購01,,上市
19967,073545,上市認購(售)權證,T50反1群益04購03,,上市
19968,073546,上市認購(售)權證,聯電群益04購10,,上市
19969,073547,上市認購(售)權證,聯電群益04購11,,上市
19970,073548,上市認購(售)權證,國巨群益04購05,,上市
19971,073549,上市認購(售)權證,華邦電群益04購01,,上市
19972,073550,上市認購(售)權證,精元群益04購01,,上市
19973,073551,上市認購(售)權證,聯發科群益04購04,,上市
19974,073552,上市認購(售)權證,全新群益04購02,,上市
19975,073553,上市認購(售)權證,欣興群益04購01,,上市
19976,073554,上市認購(售)權證,日月光群益04購03,,上市
19977,073555,上市認購(售)權證,松翰群益04購02,,上市
19978,073556,上市認購(售)權證,台灣50元大04購08,,上市
19979,073557,上市認購(售)權證,滬深2X元大07購01,,上市
19980,073558,上市認購(售)權證,SP黃豆元大07購01,,上市
19981,073559,上市認購(售)權證,聚陽元大04購01,,上市
19982,073560,上市認購(售)權證,聯電元大04購06,,上市
19983,073561,上市認購(售)權證,聯電元大07購01,,上市
19984,073562,上市認購(售)權證,台積電元大04購11,,上市
19985,073563,上市認購(售)權證,台積電元大04購12,,上市
19986,073564,上市認購(售)權證,台積電元大07購01,,上市
19987,073565,上市認購(售)權證,友達元大04購03,,上市
19988,073566,上市認購(售)權證,友達元大05購01,,上市
19989,073567,上市認購(售)權證,聯發科元大04購05,,上市
19990,073568,上市認購(售)權證,聯發科元大04購06,,上市
19991,073569,上市認購(售)權證,聯發科元大07購01,,上市
19992,073570,上市認購(售)權證,可成元大04購08,,上市
19993,073571,上市認購(售)權證,可成元大04購09,,上市
19994,073572,上市認購(售)權證,大立光元大04購09,,上市
19995,073573,上市認購(售)權證,大立光元大04購10,,上市
19996,073574,上市認購(售)權證,大立光元大07購02,,上市
19997,073575,上市認購(售)權證,奇鋐元大04購02,,上市
19998,073576,上市認購(售)權證,玉晶光元大05購04,,上市
19999,073577,上市認購(售)權證,祥碩元大04購08,,上市
20000,073578,上市認購(售)權證,世紀鋼元大04購03,,上市
20001,073579,上市認購(售)權證,玉晶光麥證04購01,,上市
20002,073580,上市認購(售)權證,聯電康和04購02,,上市
20003,073581,上市認購(售)權證,T50反1凱基06購03,,上市
20004,073582,上市認購(售)權證,台橡凱基05購01,,上市
20005,073583,上市認購(售)權證,聯電凱基05購02,,上市
20006,073584,上市認購(售)權證,國巨凱基04購09,,上市
20007,073585,上市認購(售)權證,精英凱基04購02,,上市
20008,073586,上市認購(售)權證,精英凱基05購01,,上市
20009,073587,上市認購(售)權證,旺宏凱基04購05,,上市
20010,073588,上市認購(售)權證,聯發科凱基06購03,,上市
20011,073589,上市認購(售)權證,奇力新凱基05購01,,上市
20012,073590,上市認購(售)權證,義隆凱基05購01,,上市
20013,073591,上市認購(售)權證,華新科凱基04購02,,上市
20014,073592,上市認購(售)權證,聯陽凱基04購02,,上市
20015,073593,上市認購(售)權證,新日興凱基04購01,,上市
20016,073594,上市認購(售)權證,玉晶光凱基05購03,,上市
20017,073595,上市認購(售)權證,祥碩凱基04購04,,上市
20018,073596,上市認購(售)權證,同欣電凱基04購01,,上市
20019,073597,上市認購(售)權證,瑞祺凱基04購01,,上市
20020,073598,上市認購(售)權證,復盛凱基04購01,,上市
20021,073599,上市認購(售)權證,台積電兆豐05購01,,上市
20022,073600,上市認購(售)權證,台積電兆豐05購02,,上市
20023,073601,上市認購(售)權證,華邦電兆豐05購01,,上市
20024,073602,上市認購(售)權證,友達兆豐04購01,,上市
20025,073603,上市認購(售)權證,萬海兆豐04購01,,上市
20026,073604,上市認購(售)權證,聯陽兆豐04購01,,上市
20027,073605,上市認購(售)權證,奇鋐兆豐04購02,,上市
20028,073606,上市認購(售)權證,貿聯兆豐04購01,,上市
20029,073607,上市認購(售)權證,樺漢兆豐04購02,,上市
20030,073608,上市認購(售)權證,南六兆豐05購01,,上市
20031,073609,上市認購(售)權證,大立光國票05購02,,上市
20032,073610,上市認購(售)權證,嘉晶國票05購01,,上市
20033,073611,上市認購(售)權證,欣興國票05購01,,上市
20034,073612,上市認購(售)權證,材料國票05購01,,上市
20035,073613,上市認購(售)權證,南電國票05購01,,上市
20036,073614,上市認購(售)權證,南亞科統一05購04,,上市
20037,073615,上市認購(售)權證,國泰金統一04購01,,上市
20038,073616,上市認購(售)權證,元大金統一04購01,,上市
20039,073617,上市認購(售)權證,奇鋐統一05購02,,上市
20040,073618,上市認購(售)權證,玉晶光統一05購03,,上市
20041,073619,上市認購(售)權證,欣陸統一06購02,,上市
20042,073620,上市認購(售)權證,世紀鋼統一05購06,,上市
20043,073621,上市認購(售)權證,聯電元富06購02,,上市
20044,073622,上市認購(售)權證,聯電元富06購03,,上市
20045,073623,上市認購(售)權證,友訊元富0A購01,,上市
20046,073624,上市認購(售)權證,南亞科元富04購01,,上市
20047,073625,上市認購(售)權證,聯電台新04購01,,上市
20048,073626,上市認購(售)權證,南帝國泰06購01,,上市
20049,073627,上市認購(售)權證,奇鋐富邦06購01,,上市
20050,073628,上市認購(售)權證,世紀鋼富邦06購01,,上市
20051,073629,上市認購(售)權證,聯電永豐04購01,,上市
20052,073630,上市認購(售)權證,聯電永豐04購02,,上市
20053,073631,上市認購(售)權證,聯電永豐04購03,,上市
20054,073632,上市認購(售)權證,瑞昱永豐04購01,,上市
20055,073633,上市認購(售)權證,奇鋐永豐04購01,,上市
20056,073634,上市認購(售)權證,健鼎永豐04購01,,上市
20057,073635,上市認購(售)權證,景碩永豐04購01,,上市
20058,073636,上市認購(售)權證,材料永豐04購02,,上市
20059,073637,上市認購(售)權證,松翰永豐04購02,,上市
20060,073638,上市認購(售)權證,同欣電永豐04購01,,上市
20061,073639,上市認購(售)權證,南電永豐04購01,,上市
20062,073640,上市認購(售)權證,志超永豐04購01,,上市
20063,073641,上市認購(售)權證,T50反1第一04購01,,上市
20064,073642,上市認購(售)權證,南亞科第一04購01,,上市
20065,073643,上市認購(售)權證,玉晶光第一04購01,,上市
20066,073644,上市認購(售)權證,大立光中信05購02,,上市
20067,073645,上市認購(售)權證,大立光中信06購02,,上市
20068,073646,上市認購(售)權證,大立光中信07購01,,上市
20069,073647,上市認購(售)權證,南電中信05購01,,上市
20070,073648,上市認購(售)權證,大亞永豐04購02,,上市
20071,073649,上市認購(售)權證,寶齡永豐04購01,,上市
20072,073650,上市認購(售)權證,玉晶光永豐04購03,,上市
20073,073651,上市認購(售)權證,欣陸永豐04購02,,上市
20074,073652,上市認購(售)權證,正隆兆豐04購01,,上市
20075,073653,上市認購(售)權證,上銀兆豐05購01,,上市
20076,073654,上市認購(售)權證,精元兆豐04購01,,上市
20077,073655,上市認購(售)權證,強茂兆豐04購01,,上市
20078,073656,上市認購(售)權證,大立光兆豐04購07,,上市
20079,073657,上市認購(售)權證,新日興兆豐05購01,,上市
20080,073658,上市認購(售)權證,玉晶光兆豐05購02,,上市
20081,073659,上市認購(售)權證,創意兆豐04購02,,上市
20082,073660,上市認購(售)權證,大亞群益04購02,,上市
20083,073661,上市認購(售)權證,台積電群益04購06,,上市
20084,073662,上市認購(售)權證,友達群益04購03,,上市
20085,073663,上市認購(售)權證,可成群益04購06,,上市
20086,073664,上市認購(售)權證,創意群益04購02,,上市
20087,073665,上市認購(售)權證,群創群益04購03,,上市
20088,073666,上市認購(售)權證,聯電麥證04購01,,上市
20089,073667,上市認購(售)權證,聯電麥證04購02,,上市
20090,073668,上市認購(售)權證,台積電麥證04購01,,上市
20091,073669,上市認購(售)權證,大立光麥證04購02,,上市
20092,073670,上市認購(售)權證,大亞凱基05購01,,上市
20093,073671,上市認購(售)權證,大亞凱基05購02,,上市
20094,073672,上市認購(售)權證,寶齡凱基04購01,,上市
20095,073673,上市認購(售)權證,大成鋼凱基04購01,,上市
20096,073674,上市認購(售)權證,上銀凱基04購01,,上市
20097,073675,上市認購(售)權證,國巨凱基05購03,,上市
20098,073676,上市認購(售)權證,台積電凱基04購12,,上市
20099,073677,上市認購(售)權證,金像電凱基04購02,,上市
20100,073678,上市認購(售)權證,聯發科凱基04購07,,上市
20101,073679,上市認購(售)權證,奇鋐凱基05購01,,上市
20102,073680,上市認購(售)權證,健策凱基04購01,,上市
20103,073681,上市認購(售)權證,材料凱基05購01,,上市
20104,073682,上市認購(售)權證,致伸凱基04購01,,上市
20105,073683,上市認購(售)權證,晶碩凱基04購01,,上市
20106,073684,上市認購(售)權證,南電凱基04購03,,上市
20107,073685,上市認購(售)權證,世紀鋼凱基04購06,,上市
20108,073686,上市認購(售)權證,T50反1元大04購05,,上市
20109,073687,上市認購(售)權證,T50反1元大04購06,,上市
20110,073688,上市認購(售)權證,大亞元大04購03,,上市
20111,073689,上市認購(售)權證,寶齡元大04購01,,上市
20112,073690,上市認購(售)權證,寶齡元大04購02,,上市
20113,073691,上市認購(售)權證,台積電元大04購13,,上市
20114,073692,上市認購(售)權證,台積電元大05購04,,上市
20115,073693,上市認購(售)權證,台積電元大05購05,,上市
20116,073694,上市認購(售)權證,友達元大04購04,,上市
20117,073695,上市認購(售)權證,聯發科元大04購07,,上市
20118,073696,上市認購(售)權證,聯發科元大04購08,,上市
20119,073697,上市認購(售)權證,聯發科元大05購01,,上市
20120,073698,上市認購(售)權證,大立光元大04購11,,上市
20121,073699,上市認購(售)權證,大立光元大04購12,,上市
20122,073700,上市認購(售)權證,大立光元大05購05,,上市
20123,073701,上市認購(售)權證,聯陽元大04購01,,上市
20124,073702,上市認購(售)權證,欣興元大04購01,,上市
20125,073703,上市認購(售)權證,欣興元大04購02,,上市
20126,073704,上市認購(售)權證,欣興元大05購01,,上市
20127,073705,上市認購(售)權證,新日興元大04購01,,上市
20128,073706,上市認購(售)權證,玉晶光元大04購04,,上市
20129,073707,上市認購(售)權證,玉晶光元大04購05,,上市
20130,073708,上市認購(售)權證,玉晶光元大04購06,,上市
20131,073709,上市認購(售)權證,玉晶光元大04購07,,上市
20132,073710,上市認購(售)權證,玉晶光元大04購08,,上市
20133,073711,上市認購(售)權證,玉晶光元大07購02,,上市
20134,073712,上市認購(售)權證,智易元大04購03,,上市
20135,073713,上市認購(售)權證,彩晶元大04購03,,上市
20136,073714,上市認購(售)權證,彩晶元大04購04,,上市
20137,073715,上市認購(售)權證,世紀鋼元大06購02,,上市
20138,073716,上市認購(售)權證,T50反1國票07購01,,上市
20139,073717,上市認購(售)權證,T50反1國票08購01,,上市
20140,073718,上市認購(售)權證,T50反1國票09購01,,上市
20141,073719,上市認購(售)權證,T50反1國票0A購01,,上市
20142,073720,上市認購(售)權證,道瓊銀國票05購01,,上市
20143,073721,上市認購(售)權證,寶齡國票04購01,,上市
20144,073722,上市認購(售)權證,鴻海國票05購03,,上市
20145,073723,上市認購(售)權證,台光電國票05購01,,上市
20146,073724,上市認購(售)權證,南亞科國票05購01,,上市
20147,073725,上市認購(售)權證,大立光國票05購03,,上市
20148,073726,上市認購(售)權證,欣興國票05購02,,上市
20149,073727,上市認購(售)權證,玉晶光國票05購04,,上市
20150,073728,上市認購(售)權證,玉晶光國票05購05,,上市
20151,073729,上市認購(售)權證,健策國票05購01,,上市
20152,073730,上市認購(售)權證,緯穎國票05購01,,上市
20153,073731,上市認購(售)權證,大立光富邦06購01,,上市
20154,073732,上市認購(售)權證,創意富邦06購01,,上市
20155,073733,上市認購(售)權證,超眾富邦06購01,,上市
20156,073734,上市認購(售)權證,聯發科國泰06購02,,上市
20157,073735,上市認購(售)權證,大立光國泰06購03,,上市
20158,073736,上市認購(售)權證,大立光台新04購01,,上市
20159,073737,上市認購(售)權證,上銀統一06購02,,上市
20160,073738,上市認購(售)權證,聯電統一06購02,,上市
20161,073739,上市認購(售)權證,聯電統一06購03,,上市
20162,073740,上市認購(售)權證,聯電統一06購04,,上市
20163,073741,上市認購(售)權證,聯電統一06購05,,上市
20164,073742,上市認購(售)權證,鴻海統一07購01,,上市
20165,073743,上市認購(售)權證,聯發科統一06購01,,上市
20166,073744,上市認購(售)權證,大立光統一06購04,,上市
20167,073745,上市認購(售)權證,健鼎統一04購01,,上市
20168,073746,上市認購(售)權證,玉晶光統一05購04,,上市
20169,073747,上市認購(售)權證,玉晶光統一08購02,,上市
20170,073748,上市認購(售)權證,同欣電統一04購01,,上市
20171,073749,上市認購(售)權證,T50反1元富08購08,,上市
20172,073750,上市認購(售)權證,T50反1元富08購09,,上市
20173,073751,上市認購(售)權證,鴻海元富08購09,,上市
20174,073752,上市認購(售)權證,國巨元富08購09,,上市
20175,073753,上市認購(售)權證,國巨元富08購10,,上市
20176,073754,上市認購(售)權證,台積電元富08購23,,上市
20177,073755,上市認購(售)權證,台積電元富08購24,,上市
20178,073756,上市認購(售)權證,美律元富0A購01,,上市
20179,073757,上市認購(售)權證,聯發科元富0A購01,,上市
20180,073758,上市認購(售)權證,華新科元富05購01,,上市
20181,073759,上市認購(售)權證,華新科元富07購01,,上市
20182,073760,上市認購(售)權證,景碩元富08購03,,上市
20183,073761,上市認購(售)權證,新日興元富08購01,,上市
20184,073762,上市認購(售)權證,玉晶光元富08購03,,上市
20185,073763,上市認購(售)權證,樺漢元富08購01,,上市
20186,073764,上市認購(售)權證,國巨中信04購02,,上市
20187,073765,上市認購(售)權證,欣興中信05購01,,上市
20188,073766,上市認購(售)權證,智易中信08購01,,上市
20189,073767,上市認購(售)權證,啟碁中信08購01,,上市
20190,073768,上市認購(售)權證,南帝兆豐04購01,,上市
20191,073769,上市認購(售)權證,鴻海兆豐04購03,,上市
20192,073770,上市認購(售)權證,微星兆豐04購02,,上市
20193,073771,上市認購(售)權證,聯詠兆豐04購01,,上市
20194,073772,上市認購(售)權證,智易兆豐04購02,,上市
20195,073773,上市認購(售)權證,TPK兆豐04購01,,上市
20196,073774,上市認購(售)權證,緯穎兆豐05購01,,上市
20197,073775,上市認購(售)權證,全新康和04購01,,上市
20198,073776,上市認購(售)權證,大立光康和04購02,,上市
20199,073777,上市認購(售)權證,儒鴻凱基04購01,,上市
20200,073778,上市認購(售)權證,聚陽凱基04購01,,上市
20201,073779,上市認購(售)權證,華城凱基04購01,,上市
20202,073780,上市認購(售)權證,正隆凱基04購01,,上市
20203,073781,上市認購(售)權證,聯電凱基04購06,,上市
20204,073782,上市認購(售)權證,聯電凱基05購04,,上市
20205,073783,上市認購(售)權證,台達電凱基04購01,,上市
20206,073784,上市認購(售)權證,國巨凱基04購11,,上市
20207,073785,上市認購(售)權證,國巨凱基05購04,,上市
20208,073786,上市認購(售)權證,友達凱基06購01,,上市
20209,073787,上市認購(售)權證,美律凱基05購01,,上市
20210,073788,上市認購(售)權證,大立光凱基04購09,,上市
20211,073789,上市認購(售)權證,大立光凱基05購04,,上市
20212,073790,上市認購(售)權證,大立光凱基06購04,,上市
20213,073791,上市認購(售)權證,大立光凱基07購02,,上市
20214,073792,上市認購(售)權證,景碩凱基04購01,,上市
20215,073793,上市認購(售)權證,玉晶光凱基04購08,,上市
20216,073794,上市認購(售)權證,玉晶光凱基05購04,,上市
20217,073795,上市認購(售)權證,力成凱基04購01,,上市
20218,073796,上市認購(售)權證,滬深2X群益04購03,,上市
20219,073797,上市認購(售)權證,寶齡群益04購01,,上市
20220,073798,上市認購(售)權證,鴻海群益04購01,,上市
20221,073799,上市認購(售)權證,新興群益04購01,,上市
20222,073800,上市認購(售)權證,晶豪科群益04購01,,上市
20223,073801,上市認購(售)權證,大立光群益04購05,,上市
20224,073802,上市認購(售)權證,大立光群益05購02,,上市
20225,073803,上市認購(售)權證,大立光群益05購03,,上市
20226,073804,上市認購(售)權證,信邦群益04購01,,上市
20227,073805,上市認購(售)權證,健策群益04購01,,上市
20228,073806,上市認購(售)權證,大聯大群益04購01,,上市
20229,073807,上市認購(售)權證,晶碩群益04購01,,上市
20230,073808,上市認購(售)權證,聚陽統一05購01,,上市
20231,073809,上市認購(售)權證,大亞統一06購02,,上市
20232,073810,上市認購(售)權證,聯發科統一05購06,,上市
20233,073811,上市認購(售)權證,大立光統一06購05,,上市
20234,073812,上市認購(售)權證,奇鋐統一05購03,,上市
20235,073813,上市認購(售)權證,新日興統一06購01,,上市
20236,073814,上市認購(售)權證,道瓊反元富08購01,,上市
20237,073815,上市認購(售)權證,華城元富08購01,,上市
20238,073816,上市認購(售)權證,聯發科元富07購12,,上市
20239,073817,上市認購(售)權證,聯發科元富0A購02,,上市
20240,073818,上市認購(售)權證,大立光元富07購04,,上市
20241,073819,上市認購(售)權證,大立光元富0A購01,,上市
20242,073820,上市認購(售)權證,欣陸元富04購01,,上市
20243,073821,上市認購(售)權證,儒鴻麥證04購01,,上市
20244,073822,上市認購(售)權證,台達電麥證04購01,,上市
20245,073823,上市認購(售)權證,台積電麥證04購02,,上市
20246,073824,上市認購(售)權證,義隆麥證04購01,,上市
20247,073825,上市認購(售)權證,新光金麥證04購01,,上市
20248,073826,上市認購(售)權證,力成麥證04購01,,上市
20249,073827,上市認購(售)權證,元黃金元大07購02,,上市
20250,073828,上市認購(售)權證,滬深2X元大07購02,,上市
20251,073829,上市認購(售)權證,滬深2X元大07購03,,上市
20252,073830,上市認購(售)權證,道瓊銀元大05購01,,上市
20253,073831,上市認購(售)權證,大成鋼元大04購01,,上市
20254,073832,上市認購(售)權證,聯電元大04購11,,上市
20255,073833,上市認購(售)權證,聯電元大04購12,,上市
20256,073834,上市認購(售)權證,聯電元大04購13,,上市
20257,073835,上市認購(售)權證,台達電元大04購02,,上市
20258,073836,上市認購(售)權證,台達電元大04購03,,上市
20259,073837,上市認購(售)權證,國巨元大04購10,,上市
20260,073838,上市認購(售)權證,國巨元大04購11,,上市
20261,073839,上市認購(售)權證,國巨元大04購12,,上市
20262,073840,上市認購(售)權證,台積電元大04購14,,上市
20263,073841,上市認購(售)權證,台積電元大04購15,,上市
20264,073842,上市認購(售)權證,台積電元大04購16,,上市
20265,073843,上市認購(售)權證,聯發科元大04購09,,上市
20266,073844,上市認購(售)權證,聯發科元大04購10,,上市
20267,073845,上市認購(售)權證,聯發科元大04購11,,上市
20268,073846,上市認購(售)權證,可成元大04購10,,上市
20269,073847,上市認購(售)權證,可成元大04購11,,上市
20270,073848,上市認購(售)權證,可成元大04購12,,上市
20271,073849,上市認購(售)權證,大立光元大04購14,,上市
20272,073850,上市認購(售)權證,聯陽元大04購02,,上市
20273,073851,上市認購(售)權證,亞光元大04購01,,上市
20274,073852,上市認購(售)權證,欣興元大04購03,,上市
20275,073853,上市認購(售)權證,欣興元大04購04,,上市
20276,073854,上市認購(售)權證,欣興元大04購05,,上市
20277,073855,上市認購(售)權證,緯創元大04購01,,上市
20278,073856,上市認購(售)權證,緯創元大04購02,,上市
20279,073857,上市認購(售)權證,玉晶光元大06購03,,上市
20280,073858,上市認購(售)權證,日月光元大04購03,,上市
20281,073859,上市認購(售)權證,華城國票05購01,,上市
20282,073860,上市認購(售)權證,永冠國票05購01,,上市
20283,073861,上市認購(售)權證,上銀國票05購01,,上市
20284,073862,上市認購(售)權證,微星國票05購01,,上市
20285,073863,上市認購(售)權證,大立光國票05購05,,上市
20286,073864,上市認購(售)權證,聯陽國票05購01,,上市
20287,073865,上市認購(售)權證,晶技國票05購01,,上市
20288,073866,上市認購(售)權證,玉晶光國票06購06,,上市
20289,073867,上市認購(售)權證,創意國票05購01,,上市
20290,073868,上市認購(售)權證,群創國票08購01,,上市
20291,073869,上市認購(售)權證,彩晶國票07購01,,上市
20292,073870,上市認購(售)權證,嘉聯益國票04購01,,上市
20293,073871,上市認購(售)權證,台表科國票05購01,,上市
20294,073872,上市認購(售)權證,世紀鋼國票05購04,,上市
20295,073873,上市認購(售)權證,世紀鋼國票06購01,,上市
20296,073874,上市認購(售)權證,華通富邦06購01,,上市
20297,073875,上市認購(售)權證,聯發科富邦07購01,,上市
20298,073876,上市認購(售)權證,群創富邦06購01,,上市
20299,073877,上市認購(售)權證,台達化永豐04購02,,上市
20300,073878,上市認購(售)權證,儒鴻永豐04購01,,上市
20301,073879,上市認購(售)權證,聯發科永豐04購01,,上市
20302,073880,上市認購(售)權證,瑞軒永豐04購02,,上市
20303,073881,上市認購(售)權證,萬海永豐04購02,,上市
20304,073882,上市認購(售)權證,奇鋐永豐04購02,,上市
20305,073883,上市認購(售)權證,玉晶光永豐04購04,,上市
20306,073884,上市認購(售)權證,創意永豐04購01,,上市
20307,073885,上市認購(售)權證,臻鼎永豐04購01,,上市
20308,073886,上市認購(售)權證,大立光中信04購01,,上市
20309,073887,上市認購(售)權證,奇鋐中信04購01,,上市
20310,073888,上市認購(售)權證,玉晶光中信06購01,,上市
20311,073889,上市認購(售)權證,康舒中信04購01,,上市
20312,07388P,上市認購(售)權證,臺股指群益9C售07,,上市
20313,073890,上市認購(售)權證,申豐中信04購02,,上市
20314,073891,上市認購(售)權證,牧德兆豐05購01,,上市
20315,073892,上市認購(售)權證,聯茂兆豐06購01,,上市
20316,073893,上市認購(售)權證,GIS兆豐05購01,,上市
20317,073894,上市認購(售)權證,聚陽國票05購01,,上市
20318,073895,上市認購(售)權證,南帝國票05購01,,上市
20319,073896,上市認購(售)權證,華通國票05購03,,上市
20320,073897,上市認購(售)權證,建準國票05購01,,上市
20321,073898,上市認購(售)權證,可成國票05購04,,上市
20322,073899,上市認購(售)權證,可成國票06購02,,上市
20323,07389P,上市認購(售)權證,臺股指群益9C售08,,上市
20324,073900,上市認購(售)權證,TPK國票05購01,,上市
20325,073901,上市認購(售)權證,正文國票05購01,,上市
20326,073902,上市認購(售)權證,訊連國票05購01,,上市
20327,073903,上市認購(售)權證,道瓊銀群益04購01,,上市
20328,073904,上市認購(售)權證,台達化群益04購02,,上市
20329,073905,上市認購(售)權證,儒鴻群益04購01,,上市
20330,073906,上市認購(售)權證,鴻海群益04購02,,上市
20331,073907,上市認購(售)權證,聯詠群益04購01,,上市
20332,073908,上市認購(售)權證,智易群益04購02,,上市
20333,073909,上市認購(售)權證,精成科群益04購01,,上市
20334,073910,上市認購(售)權證,康舒群益04購01,,上市
20335,073911,上市認購(售)權證,南帝元大04購03,,上市
20336,073912,上市認購(售)權證,聯電元大06購02,,上市
20337,073913,上市認購(售)權證,鴻海元大04購07,,上市
20338,073914,上市認購(售)權證,鴻海元大04購08,,上市
20339,073915,上市認購(售)權證,國巨元大06購01,,上市
20340,073916,上市認購(售)權證,台光電元大04購02,,上市
20341,073917,上市認購(售)權證,精元元大04購03,,上市
20342,073918,上市認購(售)權證,精元元大04購04,,上市
20343,073919,上市認購(售)權證,漢唐元大04購02,,上市
20344,07391P,上市認購(售)權證,台灣50國泰02售01,,上市
20345,073920,上市認購(售)權證,友達元大07購01,,上市
20346,073921,上市認購(售)權證,可成元大04購13,,上市
20347,073922,上市認購(售)權證,強茂元大04購04,,上市
20348,073923,上市認購(售)權證,瑞軒元大04購01,,上市
20349,073924,上市認購(售)權證,聯陽元大04購03,,上市
20350,073925,上市認購(售)權證,奇鋐元大05購02,,上市
20351,073926,上市認購(售)權證,聯詠元大04購01,,上市
20352,073927,上市認購(售)權證,欣興元大06購01,,上市
20353,073928,上市認購(售)權證,玉晶光元大07購03,,上市
20354,073929,上市認購(售)權證,群創元大04購05,,上市
20355,07392P,上市認購(售)權證,台積電國泰02售01,,上市
20356,073930,上市認購(售)權證,智易元大04購04,,上市
20357,073931,上市認購(售)權證,日月光元大04購04,,上市
20358,073932,上市認購(售)權證,材料元大04購02,,上市
20359,073933,上市認購(售)權證,聯茂元大05購02,,上市
20360,073934,上市認購(售)權證,燿華麥證04購01,,上市
20361,073935,上市認購(售)權證,漢唐麥證04購01,,上市
20362,073936,上市認購(售)權證,奇力新麥證04購01,,上市
20363,073937,上市認購(售)權證,健鼎麥證04購01,,上市
20364,073938,上市認購(售)權證,矽創麥證04購01,,上市
20365,073939,上市認購(售)權證,南帝康和04購01,,上市
20366,073940,上市認購(售)權證,台達化凱基04購02,,上市
20367,073941,上市認購(售)權證,中鴻凱基05購01,,上市
20368,073942,上市認購(售)權證,南帝凱基04購01,,上市
20369,073943,上市認購(售)權證,鴻海凱基05購04,,上市
20370,073944,上市認購(售)權證,鴻海凱基05購05,,上市
20371,073945,上市認購(售)權證,華邦電凱基04購01,,上市
20372,073946,上市認購(售)權證,南亞科凱基04購01,,上市
20373,073947,上市認購(售)權證,可成凱基04購06,,上市
20374,073948,上市認購(售)權證,瑞軒凱基04購01,,上市
20375,073949,上市認購(售)權證,宏達電凱基04購01,,上市
20376,073950,上市認購(售)權證,萬海凱基05購01,,上市
20377,073951,上市認購(售)權證,富邦金凱基04購01,,上市
20378,073952,上市認購(售)權證,嘉晶凱基04購02,,上市
20379,073953,上市認購(售)權證,聯詠凱基04購02,,上市
20380,073954,上市認購(售)權證,精成科凱基04購01,,上市
20381,073955,上市認購(售)權證,康舒凱基04購01,,上市
20382,073956,上市認購(售)權證,臺股指凱基04購17,,上市
20383,073957,上市認購(售)權證,臺股指凱基04購18,,上市
20384,073958,上市認購(售)權證,臺股指凱基04購19,,上市
20385,073959,上市認購(售)權證,臺股指凱基04購20,,上市
20386,073960,上市認購(售)權證,FBVIX國泰06購01,,上市
20387,073961,上市認購(售)權證,華邦電國泰06購01,,上市
20388,073962,上市認購(售)權證,宏達電國泰06購01,,上市
20389,073963,上市認購(售)權證,大立光國泰06購04,,上市
20390,073964,上市認購(售)權證,欣興國泰08購01,,上市
20391,073965,上市認購(售)權證,臺指反富邦06購01,,上市
20392,073966,上市認購(售)權證,鴻海富邦04購01,,上市
20393,073967,上市認購(售)權證,大立光富邦08購02,,上市
20394,073968,上市認購(售)權證,緯穎富邦06購01,,上市
20395,073969,上市認購(售)權證,南電富邦07購01,,上市
20396,073970,上市認購(售)權證,和桐永豐04購01,,上市
20397,073971,上市認購(售)權證,英業達永豐04購01,,上市
20398,073972,上市認購(售)權證,技嘉永豐04購01,,上市
20399,073973,上市認購(售)權證,南亞科永豐04購02,,上市
20400,073974,上市認購(售)權證,大立光永豐04購02,,上市
20401,073975,上市認購(售)權證,日電貿永豐04購01,,上市
20402,073976,上市認購(售)權證,茂林永豐04購01,,上市
20403,073977,上市認購(售)權證,精成科永豐04購01,,上市
20404,073978,上市認購(售)權證,寶成永豐04購01,,上市
20405,073979,上市認購(售)權證,上銀統一05購01,,上市
20406,073980,上市認購(售)權證,上銀統一05購02,,上市
20407,073981,上市認購(售)權證,大立光統一04購07,,上市
20408,073982,上市認購(售)權證,大立光統一06購06,,上市
20409,073983,上市認購(售)權證,玉晶光統一06購01,,上市
20410,073984,上市認購(售)權證,祥碩統一06購02,,上市
20411,073985,上市認購(售)權證,矽創統一04購01,,上市
20412,073986,上市認購(售)權證,臺股指統一04購01,,上市
20413,073987,上市認購(售)權證,華城元富04購01,,上市
20414,073988,上市認購(售)權證,華城元富06購01,,上市
20415,073989,上市認購(售)權證,亞德客元富08購01,,上市
20416,073990,上市認購(售)權證,喬山元富08購01,,上市
20417,073991,上市認購(售)權證,南帝元富08購01,,上市
20418,073992,上市認購(售)權證,金寶元富06購01,,上市
20419,073993,上市認購(售)權證,敬鵬元富08購01,,上市
20420,073994,上市認購(售)權證,精元元富08購03,,上市
20421,073995,上市認購(售)權證,京元電元富0A購01,,上市
20422,073996,上市認購(售)權證,晶豪科元富08購01,,上市
20423,073997,上市認購(售)權證,群創元富06購02,,上市
20424,073998,上市認購(售)權證,群創元富08購01,,上市
20425,073999,上市認購(售)權證,康舒元富08購01,,上市
20426,074000,上市認購(售)權證,長興凱基04購01,,上市
20427,074001,上市認購(售)權證,聯電凱基04購07,,上市
20428,074002,上市認購(售)權證,台積電凱基04購14,,上市
20429,074003,上市認購(售)權證,台積電凱基04購15,,上市
20430,074004,上市認購(售)權證,技嘉凱基04購02,,上市
20431,074005,上市認購(售)權證,聯發科凱基04購10,,上市
20432,074006,上市認購(售)權證,大立光凱基04購10,,上市
