,name,code,job,stock_num
27938,黃威洲,2538,獨立董事,0
27939,許哲昌,2538,獨立董事,0
27940,林恒毅,2538,獨立董事,0
27941,長富資產管理(股)-馮先勉,2538,董事兼總經理,3125
27942,千福開發(股)-楊飛龍,2538,董事兼協理,7668
27943,創世紀顧問(股)-陳世銘,2538,董事長,2204
27944,富懋資產顧問(股)-鄭雲,2538,董事,3367
27945,京殿堂實業(股)-姜國暐,2538,董事,2940
27946,京殿堂實業(股)-陳俊同,2538,董事,2940
27947,榮元(股)-盧育充,2538,董事,4600
27948,楊海杰,2538,董事,3000
27949,程慈,2538,經理,40
27950,林家正,2538,會計主管,90
27951,吳孝彬,2538,財務主管,0
27952,盧育充,2538,法人代表,2523
27953,楊飛龍,2538,協理,1538
27954,楊海譽,2538,大股東,6631
27955,摩根梵市場股,2538,大股東,7078
27956,蔡惠美,2538,大股東,6687
27957,鄧美鳳,2538,大股東,8985
27958,陳惠君,2538,大股東,6830
27959,匯豐凱基香港,2538,大股東,11336
27960,大通先進星光,2538,大股東,7096
27961,山福開發(股),2538,大股東,8630
27962,王再福,2538,大股東,10053
27963,王癸元,2539,獨立董事,0
27964,洪明聰,2539,獨立董事,0
27965,許振華,2539,獨立董事,0
27966,陳世英,2539,董事兼總經理,4871
27967,合陽管理顧問(股)-沈淑貞,2539,董事兼財會主管,107974
27968,合陽管理顧問(股)-陳正釭,2539,董事長,107974
27969,白淑貞,2539,董事,917
27970,沈淑貞,2539,財會主管,106
27971,林陳海,2539,大股東,123906
27972,金林國際投資(股),2539,大股東,18240
27973,晉爵開發(股),2539,大股東,18979
27974,陳明生,2539,大股東,5030
27975,曾淑瓊,2539,大股東,123984
27976,萬代福營造(有),2539,大股東,10150
27977,璟都投資股份(股),2539,大股東,7378
27978,賴富敏,2539,大股東,7579
27979,謝銀連,2539,大股東,10745
27980,張境在,2540,總經理,7353
27981,張志弘,2540,獨立董事,0
27982,蔡如君,2540,獨立董事,0
27983,胡湘麒,2540,獨立董事,0
27984,祝園實業(股)-張境在,2540,董事兼總經理,28558
27985,祝園實業(股)-徐永仁,2540,董事兼副總,28558
27986,祝文宇,2540,董事長,35343
27987,逸豐國際開發(股)-許茂諺,2540,董事,12
27988,徐永仁,2540,副總,2621
27989,梁思琪,2540,財會主管,0
27990,寒舍國際酒店(股),2540,大股東,7700
27991,張瀛珠,2540,大股東,11371
27992,殷佩琦,2540,大股東,8000
27993,仰山林廣告(有),2540,大股東,2712
27994,周宜強,2540,大股東,8000
27995,祝藝,2540,大股東,4149
27996,范華軍,2542,總經理,0
27997,陳大鈞,2542,獨立董事,22
27998,李文成,2542,獨立董事,0
27999,洪璽曜,2542,獨立董事,0
28000,潤盈投資(股)-范華軍,2542,董事兼總經理,28174
28001,潤盈投資(股)-鄭志隆,2542,董事長,28174
28002,鄭秀慧,2542,董事,8967
28003,鄭欽天,2542,董事,29276
28004,李琇台,2542,會計主管,0
28005,廖昭雄,2542,副總,173
28006,曹淵博,2542,副總,0
28007,陳秋蘭,2542,財務主管,44
28008,王素月,2542,財務主管,369
28009,宋國宗,2542,協理,40
28010,陳秋偉,2542,協理,35
28011,林文龍,2542,其他職務,0
28012,長庚醫療財團,2542,大股東,26366
28013,青石板投資(股),2542,大股東,40825
28014,利碩投資(股),2542,大股東,32168
28015,吳超竑,2542,大股東,60906
28016,時代贏家(股),2542,大股東,78939
28017,萬盛發投資(股),2542,大股東,46669
28018,達麗投資(股),2542,大股東,58385
28019,睿邑(股),2542,大股東,688
28020,興日盛投資(股),2542,大股東,98283
28021,黃重雷,2543,總經理,549
28022,倪子修,2543,獨立董事,0
28023,徐秀珍,2543,獨立董事,0
28024,魏永能,2543,獨立董事,0
28025,豐鑫開發投資(股)-黃重雷,2543,董事兼總經理,119036
28026,豐鑫開發投資(股)-江程金,2543,董事長,119036
28027,豐鑫開發投資(股)-陳瓊玲,2543,董事,119036
28028,黃樹欉,2543,董事,678
28029,林淑芬,2543,會計主管,0
28030,姚漢卿,2543,副總,916
28031,林明照,2543,副總,0
28032,劉昭龍,2543,副總,0
28033,朱惠菊,2543,財務主管,3
28034,陳瓊玲,2543,法人代表,228
28035,華清聖,2543,協理,0
28036,王文賢,2543,協理,11
28037,林正浚,2543,協理,90
28038,徐碧蘭,2543,協理,107
28039,徐鎮淇,2543,協理,26
28040,張進財,2543,協理,15
28041,陳威宏,2543,協理,661
28042,陳瑪麗,2543,協理,0
28043,楊景堯,2543,協理,0
28044,蘇宗堅,2543,協理,40
28045,廖永隆,2543,大股東,4914
28046,盧秀霞,2543,大股東,4196
28047,興華企業(有),2543,大股東,13981
28048,環東投資(股),2543,大股東,19371
28049,江盧秀娥,2543,大股東,12208
28050,李錦貴,2543,大股東,3632
28051,黃萬登,2543,大股東,5220
28052,富謙投資(有),2543,大股東,4020
28053,皇昌庫藏股專,2543,大股東,4500
28054,呂振隆,2545,獨立董事,0
28055,洪素嬌,2545,獨立董事,0
28056,陳順天,2545,獨立董事,0
28057,廖宇祥,2545,董事兼總經理,6201
28058,皇翔投資(股)-廖年吉,2545,董事長,87501
28059,皇翔投資(股)-廖林淑花,2545,董事,87501
28060,陳嘉根,2545,董事,877
28061,廖珮如,2545,董事,3354
28062,蔡哲雄,2545,董事,0
28063,鄭惠秋,2545,董事,2471
28064,張炳煌,2545,董事,85
28065,王繼華,2545,會計主管,0
28066,游玉華,2545,副總/財務主管,22
28067,何勤,2545,副總,4
28068,廖年吉,2545,法人代表,11818
28069,廖林淑花,2545,法人代表,10795
28070,廖羚君,2545,大股東,9371
28071,佑昇投資(股),2545,大股東,23656
28072,邱念邦,2545,大股東,2816
28073,皇銘實業(股),2545,大股東,47108
28074,皇俊投資(股),2545,大股東,26909
28075,黃慧仁,2546,總經理,24
28076,黃宏進,2546,獨立董事,0
28077,林國峰,2546,獨立董事,0
28078,龔神佑,2546,獨立董事,0
28079,冠德建設(股)-周世選,2546,董事兼副總,36248
28080,冠德建設(股)-黃義芳,2546,董事兼副總,36248
28081,冠德建設(股)-袁藹維,2546,董事長,36248
28082,冠德建設(股)-馬志綱,2546,董事,36248
28083,冠德建設(股)-曾青松,2546,董事,36248
28084,冠德建設(股)-劉美朱,2546,董事,36248
28085,黃義芳,2546,副總,0
28086,范錦華,2546,副總,71
28087,周世選,2546,副總,74
28088,馬志綱,2546,法人代表,1831
28089,劉美朱,2546,法人代表,2825
28090,陳俐雅,2546,協理/財會主管,0
28091,曾志國,2546,協理,0
28092,黃俊仁,2546,協理,0
28093,葉旭原,2546,協理,0
28094,劉文堯,2546,協理,0
28095,張如平,2546,協理,0
28096,梁俊正,2546,協理,0
28097,許欽智,2546,協理,0
28098,陳兆銘,2546,協理,0
28099,陳俊明,2546,協理,1
28100,林文彥,2546,協理,0
28101,林明忠,2546,協理,0
28102,邱顯欽,2546,協理,0
28103,何曉菁,2546,協理,0
28104,李文欽,2546,協理,0
28105,李家興,2546,協理,18
28106,周文雄,2546,協理,0
28107,蕭崇德,2546,協理,0
28108,吳美金,2546,大股東,1751
28109,馬紹齡,2546,大股東,1315
28110,馬銘嬭,2546,大股東,1919
28111,莊素月,2546,大股東,1084
28112,張柏文,2546,大股東,1645
28113,拾璞投資股份(股),2546,大股東,1388
28114,宇德投資(股),2546,大股東,8786
28115,沈景鵬,2547,總經理,283
28116,林怡均,2547,總經理,6408
28117,吳仁恩,2547,總經理,441
28118,劉垚凱,2547,總經理,306
28119,潘維大,2547,獨立董事,0
28120,呂學錦,2547,獨立董事,0
28121,周康記,2547,獨立董事,0
28122,昌新投資開發(有)-沈景鵬,2547,董事兼總經理,35
28123,昌新投資開發(有)-劉垚凱,2547,董事兼總經理,35
28124,林華駿,2547,董事兼總經理,6272
28125,林榮顯,2547,董事長,111682
28126,陳亞戀,2547,副總/財務主管,358
28127,蔡金財,2547,副總,564
28128,曹元瑞,2547,副總,299
28129,梅永和,2547,副總,33
28130,王伯儉,2547,副總,2
28131,劉瑞棠,2547,協理/會計主管,168
28132,蘇振世,2547,協理,20
28133,陳婷婷,2547,協理,0
28134,楊智華,2547,協理,0
28135,利俊宏,2547,協理,0
28136,李佳蕙,2547,協理,0
28137,花旗託管挪威,2547,大股東,19895
28138,金頁企業(股),2547,大股東,58223
28139,大通先進星光,2547,大股東,11131
28140,中信銀託誠邦,2547,大股東,82132
28141,日竣投資(股),2547,大股東,33838
28142,靖康發展投資(有),2547,大股東,15351
28143,鼎盛數位生活(股),2547,大股東,49260
28144,游婉英,2547,大股東,22306
28145,摩根銀行台北,2547,大股東,9963
28146,洪嘉昇,2548,總經理,373
28147,廖文山,2548,總經理,252
28148,藍文祥,2548,獨立董事,0
28149,莊孟翰,2548,獨立董事,0
28150,王自軍,2548,獨立董事,0
28151,劉若梅,2548,董事兼財會主管,667
28152,鍾榮昌,2548,董事長,5001
28153,鍾山投資(股)-陳榮華,2548,董事,18660
28154,郭秋焜,2548,董事,882
28155,黃奕睿,2548,董事,3939
28156,新聯陽投資(股)-涂維珊,2548,董事,14691
28157,何秉新,2548,副總,73
28158,林正立,2548,副總,11
28159,林時生,2548,協理,45
28160,吳世維,2548,協理,15
28161,楊志偉,2548,協理,37
28162,楊啟仁,2548,協理,5
28163,姚秀琴,2548,協理,214
28164,德銀台北分行,2548,大股東,3998
28165,富邦人壽保險(股),2548,大股東,11489
28166,花旗託管挪威,2548,大股東,5195
28167,台灣人壽保險(股),2548,大股東,12460
28168,大通先進星光,2548,大股東,4153
28169,大通艾維亞墨,2548,大股東,4047
28170,林乾坤,2597,總經理,0
28171,賴士勳,2597,總經理,1057
28172,曾惠斌,2597,獨立董事,0
28173,林國峰,2597,獨立董事,0
28174,沈筱玲,2597,獨立董事,0
28175,盈家投資(股)-莫惟瀚,2597,董事兼部門總經理,8437
28176,潤泰創新國際(股)-賴士勳,2597,董事長兼總經理,52845
28177,潤華染織廠(股)-尹崇堯,2597,董事,2584
28178,潤泰創新國際(股)-李志宏,2597,董事,52845
28179,匯弘投資(股)-陳志全,2597,董事,360
28180,曹壽民,2597,董事,0
28181,李振鴻,2597,部門總經理,30
28182,莫惟瀚,2597,部門總經理,8
28183,詹耀裕,2597,部門總經理,0
28184,趙存國,2597,副總/會計主管,55
28185,廖精松,2597,副總,24
28186,黃誌騏,2597,副總,0
28187,葛文斌,2597,副總,0
28188,簡秋雪,2597,副總,33
28189,譚國光,2597,副總,0
28190,蘇怡先,2597,副總,24
28191,莊傳業,2597,副總,30
28192,張兆宇,2597,副總,200
28193,許進乾,2597,副總,197
28194,楊高明,2597,副總,0
28195,傅國珍,2597,副總,5
28196,馮一道,2597,副總,67
28197,王瑞禎,2597,副總,0
28198,吳子良,2597,副總,106
28199,張坤隆,2597,副總,330
28200,張拱辰,2597,副總,138
28201,張柏超,2597,副總,24
28202,曹昌盛,2597,副總,54
28203,徐坤榮,2597,副總,3
28204,金正台,2597,副總,0
28205,施昭宏,2597,副總,0
28206,蔡順吉,2597,副總,117
28207,鄧彬斌,2597,副總,23
28208,陳雪玲,2597,財務主管,30
28209,陳志全,2597,法人代表,218
28210,陳武松,2597,協理,0
28211,陳容笛,2597,協理,95
28212,陳立群,2597,協理,245
28213,張年成,2597,協理,0
28214,許良才,2597,協理,10
28215,葉宗翰,2597,協理,23
28216,黃沛琦,2597,協理,0
28217,黃明杰,2597,協理,0
28218,潘正善,2597,協理,0
28219,廖品竑,2597,協理,0
28220,洪榮林,2597,協理,0
28221,洪榮芳,2597,協理,50
28222,徐翠梨,2597,協理,35
28223,高逢正,2597,協理,0
28224,高道淵,2597,協理,3
28225,梁得義,2597,協理,0
28226,梁嘉洲,2597,協理,10
28227,吳文宏,2597,協理,34
28228,吳世中,2597,協理,18
28229,吳佳如,2597,協理,0
28230,吳裔（南犬）,2597,協理,3
28231,李光明,2597,協理,85
28232,李志恒,2597,協理,0
28233,王志強,2597,協理,4
28234,何沿昌,2597,協理,126
28235,李榮哲,2597,協理,0
28236,邱金秀,2597,協理,25
28237,林仁賜,2597,協理,0
28238,林明煌,2597,協理,78
28239,林明毅,2597,協理,15
28240,鄭鴻勳,2597,協理,0
28241,宜泰投資(股),2597,大股東,10095
28242,王綺帆,2597,大股東,1201
28243,台文針織(股),2597,大股東,2453
28244,盛成投資(股),2597,大股東,2424
28245,長春投資(股),2597,大股東,1401
28246,潤泰全球(股),2597,大股東,12627
28247,潤泰興(股),2597,大股東,4557
28248,郭人豪,2601,總經理,39057
28249,楊榮宗,2601,獨立董事,0
28250,趙增平,2601,獨立董事,0
28251,龔信愷,2601,獨立董事,0
28252,恒華投資(股)-莊仟萬,2601,董事兼副總,57066
28253,迅東投資(股)-邱為德,2601,董事兼副總,15154
28254,永恒暉投資有(有)-郭人豪,2601,董事長兼總經理,23326
28255,恒華投資(股)-黃清海,2601,董事,57066
28256,黎世明,2601,副總/財務主管,0
28257,邱為德,2601,副總,0
28258,林睿達,2601,副總,0
28259,莊仟萬,2601,副總,22
28260,裴子媛,2601,協理/會計主管,0
28261,林燕玲,2601,協理,0
28262,花旗台灣託管,2601,大股東,4890
28263,林健銘,2601,大股東,34569
28264,中信嘉日投資,2601,大股東,8507
28265,中信銀三成,2601,大股東,49595
28266,翁維鈴,2601,大股東,7630
28267,陳名捷,2601,大股東,10355
28268,謝惠全,2603,總經理,230
28269,黎昌州,2603,獨立董事,0
28270,游芳來,2603,獨立董事,0
28271,張家琦,2603,獨立董事,0
28272,巴拿馬商長榮(有)-謝惠全,2603,董事兼總經理,391787
28273,長榮鋼鐵(股)-吳光輝,2603,董事兼副總/財務,38262
28274,繪股份有限公(股)-張衍義,2603,董事長,1000
28275,繪股份有限公(股)-戴錦銓,2603,董事,1000
28276,巴拿馬商長榮(有)-柯麗卿,2603,董事,391787
28277,張國華,2603,董事,319646
28278,張傳富,2603,會計主管,5
28279,吳光輝,2603,副總/財務主管,102
28280,唐嘉生,2603,副總,0
28281,方玉燕,2603,副總,11
28282,王培均,2603,副總,8
28283,林文貴,2603,副總,0
28284,魏維德,2603,副總,150
28285,蘇燈環,2603,副總,0
28286,蔡宜榕,2603,副總,0
28287,黃崇榮,2603,副總,105
28288,戴錦銓,2603,法人代表,92
28289,柯麗卿,2603,法人代表,93
28290,張智超,2603,協理,76
28291,莫政平,2603,協理,20
28292,郭元平,2603,協理,0
28293,郭豐儀,2603,協理,0
28294,陳俊言,2603,協理,0
28295,陳家齊,2603,協理,180
28296,陳振煌,2603,協理,50
28297,林聖嘉,2603,協理,10
28298,林綺玳,2603,協理,0
28299,邱平娟,2603,協理,0
28300,王臨發,2603,協理,30
28301,江授星,2603,協理,0
28302,吳一民,2603,協理,0
28303,吳玉琪,2603,協理,15
28304,宮志傑,2603,協理,168
28305,徐東漢,2603,協理,0
28306,徐敬哲,2603,協理,0
28307,徐煥彰,2603,協理,16
28308,李華龍,2603,協理,100
28309,周錕成,2603,協理,0
28310,謝淑蕙,2603,協理,0
28311,簡申泰,2603,協理,0
28312,蘇銘嵩,2603,協理,32
28313,黃逸修,2603,協理,0
28314,楊弘明,2603,協理,96
28315,楊璧韶,2603,協理,16
28316,葉政宏,2603,協理,12
28317,葉慶榮,2603,協理,55
28318,曾能芳,2603,協理,45
28319,黃文堯,2603,協理,224
28320,黃明伶,2603,協理,64
28321,南山人壽保險(股),2603,大股東,81460
28322,國泰人壽保險(股),2603,大股東,115821
28323,長榮國際(股),2603,大股東,262412
28324,傅滌塵,2603,大股東,88859
28325,勞工局全權,2603,大股東,151257
28326,張榮發,2603,大股東,221102
28327,張國明,2603,大股東,116862
28328,張國政,2603,大股東,95211
28329,李燕松,2605,獨立董事,0
28330,范光男,2605,獨立董事,9
28331,鄭輔國,2605,獨立董事,0
28332,許積皋,2605,董事長兼總經理,515
28333,許志勤,2605,董事,4424
28334,中信東方朝代-蔡淑麗,2605,董事,9540
28335,中信銀管梭羅-蔡景本,2605,董事,18363
28336,胡瑞金,2605,經理,2
28337,呂進成,2605,經理,0
28338,范曉婷,2605,會計主管,0
28339,李義仁,2605,副總,2
28340,柯秀燕,2605,副總,5
28341,欒文斌,2605,副總,19
28342,陳蘭芳,2605,財務主管,0
28343,蔡淑麗,2605,法人代表,172
28344,蔡景本,2605,法人代表,519
28345,富邦人壽保險(股),2605,大股東,27507
28346,大通託管挪威,2605,大股東,8529
28347,中信銀管麥斯,2605,大股東,11338
28348,中信銀管麥道,2605,大股東,7625
28349,中信銀管駿峰,2605,大股東,11725
28350,中信銀保管亞,2605,大股東,11334
28351,中信銀保管和,2605,大股東,58360
28352,中信銀管紐曼,2605,大股東,20698
28353,王書吉,2606,總經理,41
28354,朱少華,2606,獨立董事,0
28355,劉崇堅,2606,獨立董事,0
28356,潘文炎,2606,獨立董事,0
28357,裕鼎實業(股)-王書吉,2606,董事兼總經理,93
28358,亞洲水泥(股)-徐國安,2606,董事兼副總,331701
28359,徐旭東,2606,董事長,992
28360,徐旭平,2606,董事,84
28361,董建成,2606,董事,0
28362,亞洲水泥(股)-張才雄,2606,董事,331701
28363,亞洲水泥(股)-李坤炎,2606,董事,331701
28364,遠鼎投資(股)-李冠軍,2606,董事,8869
28365,張宗良,2606,副總/會計主管,0
28366,徐國安,2606,副總,0
28367,吳巨聖,2606,副總,0
28368,王清霖,2606,財務主管,0
28369,李坤炎,2606,法人代表,68
28370,張才雄,2606,法人代表,304
28371,陳長生,2606,協理,0
28372,富邦人壽保險(股),2606,大股東,8781
28373,裕元投資(股),2606,大股東,7968
28374,國泰人壽保險(股),2606,大股東,13547
28375,全球人壽保險(股),2606,大股東,7845
28376,公務人員退休,2606,大股東,17559
28377,亞洲投資(股),2606,大股東,7797
28378,鼎慎投資(股),2606,大股東,7918
28379,臺銀安角全球,2606,大股東,8486
28380,林晁榮,2607,總經理,63
28381,史文章,2607,獨立董事,0
28382,張清和,2607,獨立董事,0
28383,曾玉勤,2607,獨立董事,0
28384,繪股份有限公(股)-林晁榮,2607,董事兼總經理,140
28385,長榮海運(股)-陳義忠,2607,董事長,430691
28386,長榮國際(股)-戴錦銓,2607,董事,90221
28387,長榮海運(股)-柯麗卿,2607,董事,430691
28388,長榮海運(股)-張衍義,2607,董事,430691
28389,繪股份有限公(股)-張國華,2607,董事,140
28390,陳成邦,2607,副總/財務主管,1
28391,許大中,2607,副總,0
28392,戴錦銓,2607,法人代表,161
28393,柯麗卿,2607,法人代表,18
28394,張國華,2607,法人代表,19390
28395,莊婷婷,2607,協理/會計主管,1
28396,張葉,2607,協理,16
28397,施郁芬,2607,協理,0
28398,李世久,2607,協理,0
28399,周文俊,2607,協理,0
28400,林振芳,2607,協理,3
28401,謝仁童,2607,協理,0
28402,謝淑蕙,2607,協理,0
28403,楊鼎輝,2607,協理,7
28404,蕭錫寬,2607,協理,0
28405,黃英機,2607,協理,0
28406,黃瑜,2607,協理,0
28407,楊弘吉,2607,協理,0
28408,楊美珍,2607,大股東,11013
28409,丁元投資(股),2607,大股東,19000
28410,大通託管挪威,2607,大股東,13387
28411,中國人壽保險(股),2607,大股東,10787
28412,張國明,2607,大股東,18835
28413,張國政,2607,大股東,29914
28414,張榮發,2607,大股東,10174
28415,阮慧雯,2608,總經理/財務主管,0
28416,吳友祥,2608,總經理,0
28417,張國典,2608,總經理,11
28418,王汝鵬,2608,總經理,2664
28419,陳君儀,2608,總經理,0
28420,黃郁琮,2608,總經理,0
28421,鄭浩東,2608,總經理,0
28422,劉肇昕,2608,獨立董事,0
28423,郭宗雄,2608,獨立董事,0
28424,李盈助,2608,獨立董事,0
28425,大佶國際(股)-阮慧雯,2608,董事兼總經理/財,27972
28426,大佶國際(股)-沈宗桂,2608,董事長,27972
28427,大佶國際(股)-鄭志偉,2608,董事,27972
28428,大佶國際(股)-孔偉成,2608,董事,27972
28429,新竹貨運(股)-謝文倩,2608,董事,9471
28430,陳澤宗,2608,董事,5168
28431,陳雅俐,2608,會計主管,0
28432,廖文章,2608,副總,2
28433,黃振洋,2608,副總,0
28434,滕德昌,2608,副總,0
28435,江國璽,2608,副總,0
28436,林建良,2608,副總,0
28437,花旗託管AXA,2608,大股東,9800
28438,花旗託管挪威,2608,大股東,4149
28439,盈新國際投資(股),2608,大股東,18966
28440,台灣嘉里投資(股),2608,大股東,183276
28441,同利投資(股),2608,大股東,38118
28442,Kerry Logist(股),2608,大股東,0
28443,匯豐託管真誠,2608,大股東,15556
28444,景德勝(股),2608,大股東,8598
28445,杜書勤,2609,總經理,0
28446,陳玠甫,2609,獨立董事,0
28447,王自軍,2609,獨立董事,0
28448,唐達興,2609,獨立董事,0
28449,交通部-曾秉仁,2609,董事兼協理,467682
28450,交通部-鄭貞茂,2609,董事長,467682
28451,交通部-廖坤靜,2609,董事,467682
28452,台灣航業(股)-劉文慶,2609,董事,41890
28453,行政院國家發-施克和,2609,董事,460000
28454,行政院國家發-張建一,2609,董事,460000
28455,行政院國家發-張紹源,2609,董事,460000
28456,臺灣港務(股)-陳劭良,2609,董事,311453
28457,曹德溪,2609,副總,206
28458,許世芳,2609,副總,28
28459,史美琦,2609,副總,31
28460,歐淑卉,2609,財務主管,1
28461,施克和,2609,法人代表,3
28462,蘇育文,2609,協理/會計主管,0
28463,蔡門火,2609,協理,0
28464,蔡泰奇,2609,協理,0
28465,鄭正雄,2609,協理,65
28466,鍾美玲,2609,協理,6
28467,張紹豐,2609,協理,65
28468,張錫昌,2609,協理,107
28469,陳東海,2609,協理,21
28470,劉麗雯,2609,協理,45
28471,王冷輝,2609,協理,0
28472,王永凱,2609,協理,114
28473,何永順,2609,協理,7
28474,何秀綺,2609,協理,76
28475,吳宜達,2609,協理,0
28476,吳家麟,2609,協理,0
28477,吳添順,2609,協理,0
28478,呂亭玉,2609,協理,12
28479,呂純杰,2609,協理,90
28480,李寶琳,2609,協理,0
28481,易錕枰,2609,協理,96
28482,邱增玉,2609,協理,49
28483,朱介立,2609,協理,84
28484,朱隆興,2609,協理,0
28485,陳隆富,2609,協理,0
28486,曾秉仁,2609,協理,61
28487,曾建彰,2609,協理,0
28488,黃世男,2609,協理,23
28489,黃國樑,2609,協理,0
28490,黃漢斯,2609,協理,64
28491,楊順進,2609,協理,0
28492,葉文忠,2609,協理,0
28493,董加亭,2609,協理,26
28494,熊立平,2609,協理,26
28495,兆豐國際-015,2609,大股東,21223
28496,三商美邦人壽(股),2609,大股東,81014
28497,台驊國際投資(股),2609,大股東,17106
28498,台灣華懋投資(股),2609,大股東,29657
28499,摩根銀行台北,2609,大股東,15155
28500,洪朝順,2609,大股東,69758
28501,謝世謙,2610,總經理,49
28502,鍾樂民,2610,獨立董事,0
28503,沈慧雅,2610,獨立董事,0
28504,張謝金森,2610,獨立董事,0
28505,航發會-謝世謙,2610,董事長兼總經理,1867342
28506,航發會-丁廣鋐,2610,董事,1867342
28507,航發會-危永業,2610,董事,1867342
28508,航發會-柯孫達,2610,董事,1867342
28509,航發會-陳致遠,2610,董事,1867342
28510,航發會-陳漢銘,2610,董事,1867342
28511,行政院國家發-王時思,2610,董事,519751
28512,行政院國家發-林世銘,2610,董事,519751
28513,陳奕傑,2610,副總/財會主管,6
28514,彭寶珠,2610,副總,8
28515,陳偉韜,2610,副總,36
28516,黃達芳,2610,副總,0
28517,葉紹鼎,2610,副總,1
28518,劉得泉,2610,副總,0
28519,簡豐年,2610,副總,0
28520,鍾明志,2610,副總,1
28521,鍾婉君,2610,副總,28
28522,魯淑慧,2610,副總,23
28523,賴銘輝,2610,副總,19
28524,璩德修,2610,副總,43
28525,李志偉,2610,副總,10
28526,李榮輝,2610,副總,10
28527,方若玲,2610,副總,8
28528,王正明,2610,副總,36
28529,王宏,2610,副總,12
28530,周志賢,2610,副總,9
28531,洪祖光,2610,副總,12
28532,孫嘉民,2610,副總,63
28533,高星潢,2610,副總,63
28534,張揚,2610,副總,0
28535,張程皓,2610,副總,132
28536,陳一戈,2610,副總,24
28537,危永業,2610,法人代表,4
28538,陳致遠,2610,法人代表,190
28539,游約翰,2610,協理,0
28540,陳淳德,2610,協理,19
28541,章旭昱,2610,協理,6
28542,劉端旭,2610,協理,92
28543,葉進福,2610,協理,26
28544,劉守恕,2610,協理,0
28545,黃慧娜,2610,協理,17
28546,童興華,2610,協理,1
28547,黃清風,2610,協理,140
28548,黃祥滮,2610,協理,1
28549,薛博文,2610,協理,0
28550,蕭瑞甫,2610,協理,0
28551,顏洋,2610,協理,0
28552,潘允浩,2610,協理,0
28553,李佩貞,2610,協理,58
28554,何成,2610,協理,0
28555,何惠芬,2610,協理,0
28556,王薇,2610,協理,43
28557,方遠懷,2610,協理,30
28558,毛禮忠,2610,協理,0
28559,陳佩玓,2610,協理,1
28560,許欲昔,2610,協理,25
28561,許學文,2610,協理,13
28562,康益全,2610,協理,241
28563,林恒杉,2610,協理,0
28564,海洋投資(股),2610,大股東,48727
28565,大通先進星光,2610,大股東,53130
28566,大通託管挪威,2610,大股東,35301
28567,中信局受託,2610,大股東,63333
28568,中華電信(股),2610,大股東,263622
28569,摩根梵市場股,2610,大股東,35442
28570,勞工局全權,2610,大股東,60727
28571,渣打台灣指數,2610,大股東,33592
28572,彭垂銘,2611,獨立董事,0
28573,黃瑞祥,2611,獨立董事,0
28574,梁昇玉,2611,獨立董事,0
28575,德安開發(股)-黃春發,2611,董事長,5857
28576,德安開發(股)-黃春照,2611,董事,5857
28577,天品開發(股)-徐維德,2611,董事,50874
28578,洪萱蓓,2611,經理,0
28579,鄭明德,2611,經理,0
28580,天品開發(股)-徐明潭,2611,副董,50874
28581,江文隆,2611,財會主管,0
28582,徐明潭,2611,法人代表,1
28583,徐維德,2611,法人代表,889
28584,陳錦鋒,2611,協理,0
28585,黃禎敏,2611,大股東,2754
28586,源泉鋼鐵(股),2611,大股東,15403
28587,賈文中,2611,大股東,2165
28588,張麗娥,2611,大股東,2295
28589,美亞鋼管廠(股),2611,大股東,7300
28590,美麗華大飯店(股),2611,大股東,8730
28591,天鼎(股),2611,大股東,6550
28592,先施百貨(股),2611,大股東,4018
28593,戴聖堅,2612,總經理,0
28594,趙國樑,2612,獨立董事,0
28595,賴世聲,2612,獨立董事,0
28596,晶茂管理顧問(有)-郭炳秀,2612,監察人,1
28597,晶茂管理顧問(有)-楊宗棋,2612,監察人,1
28598,航偉投資控股(股)-戴聖堅,2612,董事兼總經理,42924
28599,航偉投資控股(股)-梅家禮,2612,董事兼副總,42924
28600,航偉投資控股(股)-彭士孝,2612,董事長,42924
28601,航偉投資控股(股)-彭蔭剛,2612,董事,42924
28602,航偉投資控股(股)-周慕豪,2612,董事,42924
28603,梅家禮,2612,副總,0
28604,朱天翎,2612,副總,0
28605,徐光達,2612,副總,0
28606,彭蔭剛,2612,法人代表,1980
28607,孫賢中,2612,協理/財會主管,0
28608,唐邦正,2612,協理,0
28609,彭蔭松,2612,協理,8
28610,褚世傑,2612,協理,0
28611,黃圭慧,2612,其他職務,2
28612,群益金鼎證券(股),2612,大股東,1067
28613,貿聯企業(股),2612,大股東,79685
28614,陳世瑋,2612,大股東,592
28615,陳憲澤,2612,大股東,756
28616,全球人壽保險(股),2612,大股東,1528
28617,花旗（台灣）,2612,大股東,827
28618,花旗(台灣)受,2612,大股東,617
28619,花旗次元新興,2612,大股東,940
28620,吳清泉,2613,總經理,0
28621,王子鏘,2613,獨立董事,0
28622,廖培安,2613,獨立董事,0
28623,瑄造實業(股)-馬健健,2613,監察人,680
28624,瑄造實業(股)-張銀雪,2613,監察人,680
28625,信緯投資(股)-林子傑,2613,監察人,680
28626,大統海運股份(股)-吳清泉,2613,董事兼總經理,12914
28627,大同通運(有)-林宏年,2613,董事長,31486
28628,大統海運股份(股)-張茂松,2613,董事,12914
28629,本源鐵路承攬(股)-何樹生,2613,董事,2454
28630,大同通運(有)-林君玲,2613,董事,31486
28631,富望投資(股)-周慕豪,2613,董事,23788
