code,type,name,group,market
05915P,上市認購(售)權證,欣興元大89售02,,上市
05916P,上市認購(售)權證,聚陽富邦87售01,,上市
05917P,上市認購(售)權證,聚陽統一87售02,,上市
05918P,上市認購(售)權證,國巨統一88售07,,上市
05919P,上市認購(售)權證,T50反1元富87售05,,上市
05920P,上市認購(售)權證,T50反1元富87售07,,上市
05921P,上市認購(售)權證,光磊元富87售02,,上市
05922P,上市認購(售)權證,燿華元富87售03,,上市
05923P,上市認購(售)權證,聯發科元富87售02,,上市
05924P,上市認購(售)權證,禾伸堂元富87售02,,上市
05925P,上市認購(售)權證,聯鈞元富87售02,,上市
05926P,上市認購(售)權證,健策元富87售02,,上市
05927P,上市認購(售)權證,達運元富87售02,,上市
05928P,上市認購(售)權證,富邦金中信87售01,,上市
05929P,上市認購(售)權證,統一凱基87售01,,上市
05930P,上市認購(售)權證,可成元富87售06,,上市
05931P,上市認購(售)權證,華新科元富87售06,,上市
05932P,上市認購(售)權證,欣興元富87售02,,上市
05933P,上市認購(售)權證,上銀元大87售05,,上市
05934P,上市認購(售)權證,華邦電元大87售01,,上市
05935P,上市認購(售)權證,美律元大88售02,,上市
05936P,上市認購(售)權證,聯發科元大87售08,,上市
05937P,上市認購(售)權證,聯發科元大87售09,,上市
05938P,上市認購(售)權證,可成元大87售17,,上市
05939P,上市認購(售)權證,可成元大87售18,,上市
05940P,上市認購(售)權證,可成元大87售19,,上市
05941P,上市認購(售)權證,大立光元大87售29,,上市
05942P,上市認購(售)權證,亞光元大87售02,,上市
05943P,上市認購(售)權證,嘉澤元大88售01,,上市
05944P,上市認購(售)權證,超眾元大87售05,,上市
05945P,上市認購(售)權證,台灣50群益89售01,,上市
05946P,上市認購(售)權證,國巨群益87售02,,上市
05947P,上市認購(售)權證,大同群益87售04,,上市
05948P,上市認購(售)權證,TPK群益87售03,,上市
05949P,上市認購(售)權證,鎧勝群益87售04,,上市
05950P,上市認購(售)權證,可成永豐87售02,,上市
05951P,上市認購(售)權證,FBVIX國票87售01,,上市
05952P,上市認購(售)權證,臺股指群益87售09,,上市
05953P,上市認購(售)權證,臺股指群益87售10,,上市
05954P,上市認購(售)權證,臺股指群益87售11,,上市
05955P,上市認購(售)權證,臺股指群益87售12,,上市
05956P,上市認購(售)權證,臺股指群益87售13,,上市
05957P,上市認購(售)權證,臺股指群益87售14,,上市
05958P,上市認購(售)權證,臺股指群益87售15,,上市
05959P,上市認購(售)權證,電子類群益87售02,,上市
05960P,上市認購(售)權證,金融類群益87售02,,上市
05961P,上市認購(售)權證,卜蜂中信87售01,,上市
05962P,上市認購(售)權證,台達電中信87售01,,上市
05963P,上市認購(售)權證,聯發科中信87售03,,上市
05964P,上市認購(售)權證,大立光中信87售01,,上市
05965P,上市認購(售)權證,臺股指中信8A售01,,上市
05966P,上市認購(售)權證,智邦永豐87售01,,上市
05967P,上市認購(售)權證,大立光國泰87售01,,上市
05968P,上市認購(售)權證,大立光永昌89售02,,上市
05969P,上市認購(售)權證,臺股指永昌87售03,,上市
05970P,上市認購(售)權證,臺股指永昌87售04,,上市
05971P,上市認購(售)權證,T50反1元大87售03,,上市
05972P,上市認購(售)權證,聚陽元大87售05,,上市
05973P,上市認購(售)權證,聚陽元大87售06,,上市
05974P,上市認購(售)權證,台積電元大87售20,,上市
05975P,上市認購(售)權證,台積電元大88售05,,上市
05976P,上市認購(售)權證,瑞昱元大87售03,,上市
05977P,上市認購(售)權證,奇力新元大8A售01,,上市
05978P,上市認購(售)權證,麗豐元大87售02,,上市
05979P,上市認購(售)權證,祥碩元大87售03,,上市
05980P,上市認購(售)權證,台郡元大87售03,,上市
05981P,上市認購(售)權證,矽創元大87售03,,上市
05982P,上市認購(售)權證,臺股指元大87售05,,上市
05983P,上市認購(售)權證,臺股指元大87售06,,上市
05984P,上市認購(售)權證,臺股指元大87售07,,上市
05985P,上市認購(售)權證,臺股指元大87售08,,上市
05986P,上市認購(售)權證,臺股指元大87售09,,上市
05987P,上市認購(售)權證,亞德客凱基87售04,,上市
05988P,上市認購(售)權證,為升凱基87售03,,上市
05989P,上市認購(售)權證,臺股指凱基87售06,,上市
05990P,上市認購(售)權證,臺股指凱基87售07,,上市
05991P,上市認購(售)權證,臺股指凱基87售08,,上市
05992P,上市認購(售)權證,臺股指凱基87售09,,上市
05993P,上市認購(售)權證,臺股指凱基87售10,,上市
05994P,上市認購(售)權證,臺股指凱基87售11,,上市
05995P,上市認購(售)權證,臺股指凱基87售12,,上市
05996P,上市認購(售)權證,國巨富邦87售06,,上市
05997P,上市認購(售)權證,台積電富邦87售03,,上市
05998P,上市認購(售)權證,中石化元富87售02,,上市
05999P,上市認購(售)權證,聚陽元富87售02,,上市
06000P,上市認購(售)權證,聚陽元富87售04,,上市
06001P,上市認購(售)權證,廣宇元富87售02,,上市
06002P,上市認購(售)權證,瑞昱元富87售02,,上市
06003P,上市認購(售)權證,美律元富87售04,,上市
06004P,上市認購(售)權證,富邦金元富87售02,,上市
06005P,上市認購(售)權證,健鼎元富87售02,,上市
06006P,上市認購(售)權證,景碩元富87售02,,上市
06007P,上市認購(售)權證,敦泰元富87售03,,上市
06008P,上市認購(售)權證,臺股指元富87售04,,上市
06009P,上市認購(售)權證,臺股指元富87售05,,上市
06010P,上市認購(售)權證,臺股指元富87售06,,上市
06011P,上市認購(售)權證,台積電群益87售06,,上市
06012P,上市認購(售)權證,聚陽凱基88售01,,上市
06013P,上市認購(售)權證,玉晶光凱基87售03,,上市
06014P,上市認購(售)權證,創意凱基87售02,,上市
06015P,上市認購(售)權證,義隆元大88售01,,上市
06016P,上市認購(售)權證,可成元大87售23,,上市
06017P,上市認購(售)權證,大立光元大87售30,,上市
06018P,上市認購(售)權證,大立光元大88售02,,上市
06019P,上市認購(售)權證,貿聯元大8A售01,,上市
06020P,上市認購(售)權證,瑞儀元大87售03,,上市
06021P,上市認購(售)權證,台表科元大89售01,,上市
06022P,上市認購(售)權證,大立光兆豐87售04,,上市
06023P,上市認購(售)權證,嘉澤永豐87售01,,上市
06024P,上市認購(售)權證,聯茂永豐87售02,,上市
06025P,上市認購(售)權證,台灣50國票87售04,,上市
06026P,上市認購(售)權證,上銀國票88售02,,上市
06027P,上市認購(售)權證,華通國票88售02,,上市
06028P,上市認購(售)權證,道瓊指富邦87售02,,上市
06029P,上市認購(售)權證,智邦元富87售02,,上市
06030P,上市認購(售)權證,南亞科元富87售03,,上市
06031P,上市認購(售)權證,南亞科元富87售04,,上市
06032P,上市認購(售)權證,聯發科元富87售04,,上市
06033P,上市認購(售)權證,大立光元富87售05,,上市
06034P,上市認購(售)權證,台達電群益88售01,,上市
06035P,上市認購(售)權證,超眾群益87售04,,上市
06036P,上市認購(售)權證,國巨凱基88售01,,上市
06037P,上市認購(售)權證,禾伸堂凱基87售07,,上市
06038P,上市認購(售)權證,台郡凱基87售05,,上市
06039P,上市認購(售)權證,台灣50永豐87售04,,上市
06040P,上市認購(售)權證,南亞科永豐87售02,,上市
06041P,上市認購(售)權證,強茂永豐87售03,,上市
06042P,上市認購(售)權證,鎧勝永豐87售03,,上市
06043P,上市認購(售)權證,瑞儀永豐87售01,,上市
06044P,上市認購(售)權證,臺股指永豐87售02,,上市
06045P,上市認購(售)權證,台灣50統一87售02,,上市
06046P,上市認購(售)權證,智邦統一87售02,,上市
06047P,上市認購(售)權證,玉晶光元富87售05,,上市
06048P,上市認購(售)權證,創意元富87售05,,上市
06049P,上市認購(售)權證,亞光康和87售01,,上市
06050P,上市認購(售)權證,台達電元大87售06,,上市
06051P,上市認購(售)權證,國巨元大87售17,,上市
06052P,上市認購(售)權證,大同元大87售11,,上市
06053P,上市認購(售)權證,義隆元大87售03,,上市
06054P,上市認購(售)權證,華新科元大87售02,,上市
06055P,上市認購(售)權證,宏達電元大87售05,,上市
06056P,上市認購(售)權證,聯詠元大87售02,,上市
06057P,上市認購(售)權證,聯詠元大87售03,,上市
06058P,上市認購(售)權證,群創元大87售01,,上市
06059P,上市認購(售)權證,嘉澤元大87售03,,上市
06060P,上市認購(售)權證,智易元大87售03,,上市
06061P,上市認購(售)權證,電子類元大8C售01,,上市
06062P,上市認購(售)權證,台灣50群益89售02,,上市
06063P,上市認購(售)權證,聚陽群益87售02,,上市
06064P,上市認購(售)權證,聯詠群益87售01,,上市
06065P,上市認購(售)權證,聯發科日盛87售02,,上市
06066P,上市認購(售)權證,大立光凱基88售03,,上市
06067P,上市認購(售)權證,禾伸堂中信87售03,,上市
06068P,上市認購(售)權證,臺股指中信89售04,,上市
06069P,上市認購(售)權證,台積電元富87售06,,上市
06070P,上市認購(售)權證,亞德客國票87售01,,上市
06071P,上市認購(售)權證,台積電國票87售04,,上市
06072P,上市認購(售)權證,大同國票88售01,,上市
06073P,上市認購(售)權證,台積電永豐87售01,,上市
06074P,上市認購(售)權證,瑞昱永豐87售02,,上市
06075P,上市認購(售)權證,麗豐永豐87售01,,上市
06076P,上市認購(售)權證,超眾永豐87售03,,上市
06077P,上市認購(售)權證,鴻海元大87售11,,上市
06078P,上市認購(售)權證,鴻海元大87售12,,上市
06079P,上市認購(售)權證,南亞科元大87售01,,上市
06080P,上市認購(售)權證,南亞科元大87售02,,上市
06081P,上市認購(售)權證,鴻海永昌87售03,,上市
06082P,上市認購(售)權證,國巨凱基88售03,,上市
06083P,上市認購(售)權證,台積電凱基89售03,,上市
06084P,上市認購(售)權證,台積電凱基89售04,,上市
06085P,上市認購(售)權證,力山永豐87售02,,上市
06086P,上市認購(售)權證,聯發科永豐87售02,,上市
06087P,上市認購(售)權證,玉晶光永豐87售03,,上市
06088P,上市認購(售)權證,台達電元大87售07,,上市
06089P,上市認購(售)權證,華邦電元大87售02,,上市
06090P,上市認購(售)權證,智邦元大87售11,,上市
06091P,上市認購(售)權證,大立光元大87售34,,上市
06092P,上市認購(售)權證,大立光統一87售06,,上市
06093P,上市認購(售)權證,T50反1元富87售09,,上市
06094P,上市認購(售)權證,聯發科國票87售02,,上市
06095P,上市認購(售)權證,智原群益89售01,,上市
06096P,上市認購(售)權證,台郡群益87售01,,上市
06097P,上市認購(售)權證,聚陽元大87售10,,上市
06098P,上市認購(售)權證,台積電元大87售24,,上市
06099P,上市認購(售)權證,台積電元大87售25,,上市
06100P,上市認購(售)權證,晶電元大88售04,,上市
06101P,上市認購(售)權證,宏達電元大88售03,,上市
06102P,上市認購(售)權證,聯詠元大87售04,,上市
06103P,上市認購(售)權證,聯電日盛87售02,,上市
06104P,上市認購(售)權證,大立光日盛87售04,,上市
06105P,上市認購(售)權證,FBVIX凱基87售02,,上市
06106P,上市認購(售)權證,台達電凱基88售01,,上市
06107P,上市認購(售)權證,國巨凱基88售04,,上市
06108P,上市認購(售)權證,全新凱基88售01,,上市
06109P,上市認購(售)權證,大立光統一87售07,,上市
06110P,上市認購(售)權證,和大元富87售02,,上市
06111P,上市認購(售)權證,微星元富87售04,,上市
06112P,上市認購(售)權證,滬深2X中信88售05,,上市
06113P,上市認購(售)權證,大立光中信89售03,,上市
06114P,上市認購(售)權證,欣興群益88售02,,上市
06115P,上市認購(售)權證,道瓊指凱基87售01,,上市
06116P,上市認購(售)權證,道瓊指凱基88售02,,上市
06117P,上市認購(售)權證,聯發科凱基87售05,,上市
06118P,上市認購(售)權證,台積電統一89售05,,上市
06119P,上市認購(售)權證,創意統一89售02,,上市
06120P,上市認購(售)權證,日電貿元富87售01,,上市
06121P,上市認購(售)權證,為升國票88售01,,上市
06122P,上市認購(售)權證,華新科國票88售04,,上市
06123P,上市認購(售)權證,禾伸堂元大87售02,,上市
06124P,上市認購(售)權證,世紀鋼元大88售02,,上市
06125P,上市認購(售)權證,華新科富邦89售02,,上市
06126P,上市認購(售)權證,大立光永豐87售05,,上市
06127P,上市認購(售)權證,嘉晶永豐87售03,,上市
06128P,上市認購(售)權證,智易永豐87售03,,上市
06129P,上市認購(售)權證,祥碩永豐87售03,,上市
06130P,上市認購(售)權證,台表科永豐87售02,,上市
06131P,上市認購(售)權證,寶滬深群益87售01,,上市
06132P,上市認購(售)權證,長榮航群益87售01,,上市
06133P,上市認購(售)權證,智邦中信89售01,,上市
06134P,上市認購(售)權證,光寶科元富87售02,,上市
06135P,上市認購(售)權證,臻鼎元富87售01,,上市
06136P,上市認購(售)權證,國巨國票87售04,,上市
06137P,上市認購(售)權證,全新國票88售01,,上市
06138P,上市認購(售)權證,華新科國票88售05,,上市
06139P,上市認購(售)權證,台表科國票88售01,,上市
06140P,上市認購(售)權證,儒鴻凱基87售03,,上市
06141P,上市認購(售)權證,大立光凱基87售16,,上市
06142P,上市認購(售)權證,大立光凱基87售17,,上市
06143P,上市認購(售)權證,鎧勝凱基87售05,,上市
06144P,上市認購(售)權證,旺宏元大88售06,,上市
06145P,上市認購(售)權證,台光電元大87售03,,上市
06146P,上市認購(售)權證,聯發科元大87售13,,上市
06147P,上市認購(售)權證,宏達電元大87售06,,上市
06148P,上市認購(售)權證,大立光元大87售39,,上市
06149P,上市認購(售)權證,聚陽永豐87售02,,上市
06150P,上市認購(售)權證,台積電國泰89售02,,上市
06151P,上市認購(售)權證,義隆元富87售04,,上市
06152P,上市認購(售)權證,嘉澤元富87售03,,上市
06153P,上市認購(售)權證,嘉澤元富87售04,,上市
06154P,上市認購(售)權證,台表科元富87售03,,上市
06155P,上市認購(售)權證,易華電元富87售04,,上市
06156P,上市認購(售)權證,道瓊指元大87售01,,上市
06157P,上市認購(售)權證,華新科凱基87售03,,上市
06158P,上市認購(售)權證,台表科凱基87售03,,上市
06159P,上市認購(售)權證,台灣50群益8A售01,,上市
06160P,上市認購(售)權證,國巨永豐88售01,,上市
06161P,上市認購(售)權證,美律永豐88售01,,上市
06162P,上市認購(售)權證,康控永豐88售01,,上市
06163P,上市認購(售)權證,台灣50日盛88售01,,上市
06164P,上市認購(售)權證,滬深2X日盛88售01,,上市
06165P,上市認購(售)權證,亞德客凱基89售01,,上市
06166P,上市認購(售)權證,康控凱基89售01,,上市
06167P,上市認購(售)權證,聯電元大88售02,,上市
06168P,上市認購(售)權證,宏達電元大8A售02,,上市
06169P,上市認購(售)權證,康控元大88售04,,上市
06170P,上市認購(售)權證,臻鼎元大88售01,,上市
06171P,上市認購(售)權證,瑞儀元大88售01,,上市
06172P,上市認購(售)權證,台積電中信88售04,,上市
06173P,上市認購(售)權證,臺股指中信8A售03,,上市
06174P,上市認購(售)權證,台積電群益88售02,,上市
06175P,上市認購(售)權證,大同群益88售01,,上市
06176P,上市認購(售)權證,台積電元大88售06,,上市
06177P,上市認購(售)權證,智邦元大88售03,,上市
06178P,上市認購(售)權證,大立光元大88售07,,上市
06179P,上市認購(售)權證,易華電元大88售03,,上市
06180P,上市認購(售)權證,百和元大88售02,,上市
06181P,上市認購(售)權證,南亞科元富88售03,,上市
06182P,上市認購(售)權證,大立光國泰8A售01,,上市
06183P,上市認購(售)權證,大立光國泰8A售02,,上市
06184P,上市認購(售)權證,台積電富邦88售03,,上市
06185P,上市認購(售)權證,國巨凱基89售02,,上市
06186P,上市認購(售)權證,奇力新凱基88售01,,上市
06187P,上市認購(售)權證,康控凱基89售02,,上市
06188P,上市認購(售)權證,台灣50國票89售02,,上市
06189P,上市認購(售)權證,滬深2X國票89售02,,上市
06190P,上市認購(售)權證,國巨國票88售01,,上市
06191P,上市認購(售)權證,大立光國票89售01,,上市
06192P,上市認購(售)權證,TPK國票89售01,,上市
06193P,上市認購(售)權證,鴻海中信88售01,,上市
06194P,上市認購(售)權證,GIS中信89售01,,上市
06195P,上市認購(售)權證,為升永豐88售01,,上市
06196P,上市認購(售)權證,華新科永豐88售01,,上市
06197P,上市認購(售)權證,GIS永豐88售01,,上市
06198P,上市認購(售)權證,旺宏兆豐89售01,,上市
06199P,上市認購(售)權證,聯電元大89售01,,上市
06200P,上市認購(售)權證,瑞儀元大88售03,,上市
06201P,上市認購(售)權證,台表科元大88售01,,上市
06202P,上市認購(售)權證,大立光富邦89售06,,上市
06203P,上市認購(售)權證,義隆國票89售02,,上市
06204P,上市認購(售)權證,滬深2X凱基88售03,,上市
06205P,上市認購(售)權證,滬深2X凱基88售04,,上市
06206P,上市認購(售)權證,宏碁凱基88售02,,上市
06207P,上市認購(售)權證,玉晶光凱基88售01,,上市
06208P,上市認購(售)權證,大立光統一89售04,,上市
06209P,上市認購(售)權證,上銀康和88售01,,上市
06210P,上市認購(售)權證,嘉聯益中信88售02,,上市
06211P,上市認購(售)權證,滬深2X永豐88售01,,上市
06212P,上市認購(售)權證,中纖群益88售01,,上市
06213P,上市認購(售)權證,聯電群益88售01,,上市
06214P,上市認購(售)權證,南亞科群益88售01,,上市
06215P,上市認購(售)權證,友達群益88售01,,上市
06216P,上市認購(售)權證,聯鈞群益88售01,,上市
06217P,上市認購(售)權證,聯茂群益88售01,,上市
06218P,上市認購(售)權證,可成凱基88售01,,上市
06219P,上市認購(售)權證,可成凱基88售02,,上市
06220P,上市認購(售)權證,大立光凱基88售08,,上市
06221P,上市認購(售)權證,台灣50台新92售01,,上市
06222P,上市認購(售)權證,大立光元富88售02,,上市
06223P,上市認購(售)權證,滬深2X統一88售03,,上市
06224P,上市認購(售)權證,貿聯統一88售03,,上市
06225P,上市認購(售)權證,全新元大89售01,,上市
06226P,上市認購(售)權證,嘉晶元大89售05,,上市
06227P,上市認購(售)權證,禾伸堂元大88售02,,上市
06228P,上市認購(售)權證,欣興元大88售04,,上市
06229P,上市認購(售)權證,臻鼎元大88售04,,上市
06230P,上市認購(售)權證,玉晶光國泰8A售01,,上市
06231P,上市認購(售)權證,TPK富邦8A售01,,上市
06232P,上市認購(售)權證,友達中信88售01,,上市
06233P,上市認購(售)權證,瑞儀中信88售02,,上市
06234P,上市認購(售)權證,臺股指中信8A售04,,上市
06235P,上市認購(售)權證,大立光統一88售02,,上市
06236P,上市認購(售)權證,儒鴻兆豐88售02,,上市
06237P,上市認購(售)權證,台積電兆豐88售02,,上市
06238P,上市認購(售)權證,大立光兆豐88售05,,上市
06239P,上市認購(售)權證,大立光兆豐89售04,,上市
06240P,上市認購(售)權證,貿聯兆豐88售03,,上市
06241P,上市認購(售)權證,台灣50元大88售01,,上市
06242P,上市認購(售)權證,大同元大88售02,,上市
06243P,上市認購(售)權證,宏達電元大8A售04,,上市
06244P,上市認購(售)權證,康控元大88售05,,上市
06245P,上市認購(售)權證,滬深2X凱基88售07,,上市
06246P,上市認購(售)權證,滬深2X凱基88售08,,上市
06247P,上市認購(售)權證,亞德客凱基89售02,,上市
06248P,上市認購(售)權證,國巨凱基88售08,,上市
06249P,上市認購(售)權證,智邦凱基88售02,,上市
06250P,上市認購(售)權證,友達凱基88售03,,上市
06251P,上市認購(售)權證,FB上証群益88售01,,上市
06252P,上市認購(售)權證,CFA50群益88售01,,上市
06253P,上市認購(售)權證,深100群益88售01,,上市
06254P,上市認購(售)權證,聯電群益88售02,,上市
06255P,上市認購(售)權證,鴻海群益88售03,,上市
06256P,上市認購(售)權證,國巨群益88售02,,上市
06257P,上市認購(售)權證,國巨群益88售03,,上市
06258P,上市認購(售)權證,美律群益88售02,,上市
06259P,上市認購(售)權證,聯發科群益88售01,,上市
06260P,上市認購(售)權證,可成群益88售02,,上市
06261P,上市認購(售)權證,嘉聯益群益88售02,,上市
06262P,上市認購(售)權證,台表科群益88售05,,上市
06263P,上市認購(售)權證,台灣50國票89售03,,上市
06264P,上市認購(售)權證,國巨凱基88售10,,上市
06265P,上市認購(售)權證,友達凱基88售04,,上市
06266P,上市認購(售)權證,台積電群益88售05,,上市
06267P,上市認購(售)權證,可成群益88售03,,上市
06268P,上市認購(售)權證,國泰金群益88售01,,上市
06269P,上市認購(售)權證,大立光群益88售03,,上市
06270P,上市認購(售)權證,大立光群益8A售01,,上市
06271P,上市認購(售)權證,瑞儀群益88售02,,上市
06272P,上市認購(售)權證,樺漢群益88售01,,上市
06273P,上市認購(售)權證,瑞儀兆豐88售01,,上市
06274P,上市認購(售)權證,瑞昱元大88售01,,上市
06275P,上市認購(售)權證,友達元大88售01,,上市
06276P,上市認購(售)權證,富邦金元大88售01,,上市
06277P,上市認購(售)權證,欣興元大88售06,,上市
06278P,上市認購(售)權證,台勝科元大88售01,,上市
06279P,上市認購(售)權證,上銀統一88售06,,上市
06280P,上市認購(售)權證,遠東新元富88售01,,上市
06281P,上市認購(售)權證,南亞科元富88售04,,上市
06282P,上市認購(售)權證,滬深2X富邦89售02,,上市
06283P,上市認購(售)權證,可成中信89售02,,上市
06284P,上市認購(售)權證,臺股指中信89售05,,上市
06285P,上市認購(售)權證,滬深2X群益88售03,,上市
06286P,上市認購(售)權證,道瓊指群益88售01,,上市
06287P,上市認購(售)權證,儒鴻群益88售01,,上市
06288P,上市認購(售)權證,亞德客群益88售01,,上市
06289P,上市認購(售)權證,大成鋼群益88售04,,上市
06290P,上市認購(售)權證,國巨群益88售04,,上市
06291P,上市認購(售)權證,台積電群益88售06,,上市
06292P,上市認購(售)權證,大立光群益89售02,,上市
06293P,上市認購(售)權證,欣興群益88售03,,上市
06294P,上市認購(售)權證,嘉聯益群益8A售01,,上市
06295P,上市認購(售)權證,台灣50元大88售02,,上市
06296P,上市認購(售)權證,全新元大88售02,,上市
06297P,上市認購(售)權證,祥碩元大88售04,,上市
06298P,上市認購(售)權證,世紀鋼元大88售03,,上市
06299P,上市認購(售)權證,華新科永豐88售04,,上市
06300P,上市認購(售)權證,嘉晶永豐88售02,,上市
06301P,上市認購(售)權證,台積電永昌89售01,,上市
06302P,上市認購(售)權證,大立光永昌89售04,,上市
06303P,上市認購(售)權證,臺股指富邦89售03,,上市
06304P,上市認購(售)權證,臺股指富邦89售04,,上市
06305P,上市認購(售)權證,臺股指富邦89售05,,上市
06306P,上市認購(售)權證,聯發科兆豐88售02,,上市
06307P,上市認購(售)權證,台積電國票88售02,,上市
06308P,上市認購(售)權證,台積電國票8A售01,,上市
06309P,上市認購(售)權證,美律國票89售02,,上市
06310P,上市認購(售)權證,華新科國票88售08,,上市
06311P,上市認購(售)權證,嘉晶國票89售02,,上市
06312P,上市認購(售)權證,嘉晶國票89售03,,上市
06313P,上市認購(售)權證,台積電凱基8A售08,,上市
06314P,上市認購(售)權證,台積電凱基8A售09,,上市
06315P,上市認購(售)權證,台積電凱基8A售10,,上市
06316P,上市認購(售)權證,義隆凱基88售03,,上市
06317P,上市認購(售)權證,臺股指凱基89售01,,上市
06318P,上市認購(售)權證,臺股指凱基89售02,,上市
06319P,上市認購(售)權證,台積電統一89售06,,上市
06320P,上市認購(售)權證,可成統一88售06,,上市
06321P,上市認購(售)權證,臺股指統一88售04,,上市
06322P,上市認購(售)權證,華新科元富88售03,,上市
06323P,上市認購(售)權證,晶睿元富88售02,,上市
06324P,上市認購(售)權證,健策元富88售02,,上市
06325P,上市認購(售)權證,臺股指康和89售03,,上市
06326P,上市認購(售)權證,臺股指康和89售04,,上市
06327P,上市認購(售)權證,臺股指康和89售05,,上市
06328P,上市認購(售)權證,滬深2X中信88售07,,上市
06329P,上市認購(售)權證,FBVIX中信88售01,,上市
06330P,上市認購(售)權證,台灣50永豐88售01,,上市
06331P,上市認購(售)權證,奇力新永豐88售03,,上市
06332P,上市認購(售)權證,義隆永豐88售02,,上市
06333P,上市認購(售)權證,鴻海群益88售06,,上市
06334P,上市認購(售)權證,智邦群益88售04,,上市
06335P,上市認購(售)權證,聯發科群益89售01,,上市
06336P,上市認購(售)權證,大立光群益88售04,,上市
06337P,上市認購(售)權證,智易群益88售06,,上市
06338P,上市認購(售)權證,滬深2X元大88售04,,上市
06339P,上市認購(售)權證,滬深2X元大88售05,,上市
06340P,上市認購(售)權證,力山元大88售01,,上市
06341P,上市認購(售)權證,微星元大88售02,,上市
06342P,上市認購(售)權證,國巨國票88售04,,上市
06343P,上市認購(售)權證,台積電國票89售01,,上市
06344P,上市認購(售)權證,欣興國票88售03,,上市
06345P,上市認購(售)權證,創意國票89售01,,上市
06346P,上市認購(售)權證,GIS國票88售03,,上市
06347P,上市認購(售)權證,道瓊指凱基88售03,,上市
06348P,上市認購(售)權證,國巨凱基88售14,,上市
06349P,上市認購(售)權證,旺宏凱基89售02,,上市
06350P,上市認購(售)權證,大立光凱基89售01,,上市
06351P,上市認購(售)權證,GIS凱基89售01,,上市
06352P,上市認購(售)權證,華新科兆豐89售03,,上市
06353P,上市認購(售)權證,華新科國泰8A售03,,上市
06354P,上市認購(售)權證,南亞科統一88售03,,上市
06355P,上市認購(售)權證,聯詠元富88售02,,上市
06356P,上市認購(售)權證,聯詠元富88售04,,上市
06357P,上市認購(售)權證,台泥群益88售01,,上市
06358P,上市認購(售)權證,鴻海群益88售07,,上市
06359P,上市認購(售)權證,台積電群益88售07,,上市
06360P,上市認購(售)權證,大立光群益88售05,,上市
06361P,上市認購(售)權證,百和群益88售01,,上市
06362P,上市認購(售)權證,和大凱基88售01,,上市
06363P,上市認購(售)權證,臺股指統一88售05,,上市
06364P,上市認購(售)權證,臺股指統一88售06,,上市
06365P,上市認購(售)權證,智邦元富88售01,,上市
06366P,上市認購(售)權證,晶電元富88售03,,上市
06367P,上市認購(售)權證,儒鴻永豐88售02,,上市
06368P,上市認購(售)權證,大立光永豐88售01,,上市
06369P,上市認購(售)權證,台泥元大88售01,,上市
06370P,上市認購(售)權證,上銀元大88售05,,上市
06371P,上市認購(售)權證,智邦元大88售05,,上市
06372P,上市認購(售)權證,華新科元大88售05,,上市
06373P,上市認購(售)權證,聯茂元大88售01,,上市
06374P,上市認購(售)權證,南亞科國泰8A售01,,上市
06375P,上市認購(售)權證,大立光群益88售06,,上市
06376P,上市認購(售)權證,臺股指群益88售08,,上市
06377P,上市認購(售)權證,臺股指群益88售09,,上市
06378P,上市認購(售)權證,臺股指群益88售10,,上市
06379P,上市認購(售)權證,臺股指群益88售11,,上市
06380P,上市認購(售)權證,臺股指群益88售12,,上市
06381P,上市認購(售)權證,臺股指群益88售13,,上市
06382P,上市認購(售)權證,臺股指群益88售14,,上市
06383P,上市認購(售)權證,臺股指群益88售15,,上市
06384P,上市認購(售)權證,電子類群益88售02,,上市
06385P,上市認購(售)權證,金融類群益88售02,,上市
06386P,上市認購(售)權證,儒鴻元大88售01,,上市
06387P,上市認購(售)權證,台積電元大88售12,,上市
06388P,上市認購(售)權證,台積電元大88售13,,上市
06389P,上市認購(售)權證,台積電元大88售14,,上市
06390P,上市認購(售)權證,大立光元大88售13,,上市
06391P,上市認購(售)權證,大立光元大88售14,,上市
06392P,上市認購(售)權證,台郡元大89售03,,上市
06393P,上市認購(售)權證,臺股指元大88售04,,上市
06394P,上市認購(售)權證,臺股指元大88售05,,上市
06395P,上市認購(售)權證,臺股指元大88售06,,上市
06396P,上市認購(售)權證,臺股指元大88售07,,上市
06397P,上市認購(售)權證,臺股指元大88售08,,上市
06398P,上市認購(售)權證,臺股指元大88售09,,上市
06399P,上市認購(售)權證,臺股指兆豐88售02,,上市
06400P,上市認購(售)權證,臺股指兆豐88售03,,上市
06401P,上市認購(售)權證,台積電國泰8A售02,,上市
06402P,上市認購(售)權證,華新科國泰8A售04,,上市
06403P,上市認購(售)權證,臺股指永昌88售03,,上市
06404P,上市認購(售)權證,臺股指永昌88售04,,上市
06405P,上市認購(售)權證,聯發科富邦8A售01,,上市
06406P,上市認購(售)權證,台灣50凱基8B售04,,上市
06407P,上市認購(售)權證,臺股指凱基88售08,,上市
06408P,上市認購(售)權證,臺股指凱基88售09,,上市
06409P,上市認購(售)權證,臺股指凱基88售10,,上市
06410P,上市認購(售)權證,臺股指凱基88售11,,上市
06411P,上市認購(售)權證,臺股指凱基88售12,,上市
06412P,上市認購(售)權證,儒鴻統一88售01,,上市
06413P,上市認購(售)權證,力山元富88售01,,上市
06414P,上市認購(售)權證,亞德客元富88售02,,上市
